13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-It.otf', name='Source Code Pro', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-SemiboldIt.otf', name='Source Code Pro', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Medium Nerd Font Complete Mono.ttf', name='FiraCode Nerd Font Mono', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusRoman-Regular.otf', name='Nimbus Roman', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/StandardSymbolsPS.otf', name='Standard Symbols PS', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-LightIt.otf', name='Source Code Pro', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSerif.otf', name='FreeSerif', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSansBoldOblique.otf', name='FreeSans', style='oblique', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Medium Nerd Font Complete.ttf', name='FiraCode Nerd Font', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeMono.otf', name='FreeMono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusMonoPS-Bold.otf', name='Nimbus Mono PS', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-Light.otf', name='Source Code Pro', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSansNarrow-Oblique.otf', name='Nimbus Sans Narrow', style='oblique', variant='normal', weight=400, stretch='condensed', size='scalable')) = 11.25 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWGothic-DemiOblique.otf', name='URW Gothic', style='oblique', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/file-icons.ttf', name='file-icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/C059-BdIta.otf', name='C059', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/material-design-icons.ttf', name='Material Icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWGothic-Demi.otf', name='URW Gothic', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Bold Nerd Font Complete Mono.ttf', name='FiraCode Nerd Font Mono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWBookman-Demi.otf', name='URW Bookman', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/fontawesome.ttf', name='FontAwesome', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-Black.otf', name='Source Code Pro', style='normal', variant='normal', weight=900, stretch='normal', size='scalable')) = 10.525 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/C059-Roman.otf', name='C059', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeMonoBold.otf', name='FreeMono', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Light Nerd Font Complete.ttf', name='FiraCode Nerd Font', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-Regular.otf', name='Source Code Pro', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-BlackIt.otf', name='Source Code Pro', style='italic', variant='normal', weight=900, stretch='normal', size='scalable')) = 11.525 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Retina Nerd Font Complete.ttf', name='FiraCode Nerd Font', style='normal', variant='normal', weight=450, stretch='normal', size='scalable')) = 10.0975 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusRoman-BoldItalic.otf', name='Nimbus Roman', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSansOblique.otf', name='FreeSans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/octicons.ttf', name='github-octicons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWBookman-DemiItalic.otf', name='URW Bookman', style='italic', variant='normal', weight=600, stretch='normal', size='scalable')) = 11.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSerifBoldItalic.otf', name='FreeSerif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusMonoPS-Italic.otf', name='Nimbus Mono PS', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-ExtraLight.otf', name='Source Code Pro', style='normal', variant='normal', weight=200, stretch='normal', size='scalable')) = 10.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/all-the-icons.ttf', name='all-the-icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSans-BoldItalic.otf', name='Nimbus Sans', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/Z003-MediumItalic.otf', name='Z003', style='italic', variant='normal', weight=500, stretch='normal', size='scalable')) = 11.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSerifBold.otf', name='FreeSerif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSans-Italic.otf', name='Nimbus Sans', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWBookman-LightItalic.otf', name='URW Bookman', style='italic', variant='normal', weight=300, stretch='normal', size='scalable')) = 11.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-BoldIt.otf', name='Source Code Pro', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-Bold.otf', name='Source Code Pro', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWBookman-Light.otf', name='URW Bookman', style='normal', variant='normal', weight=300, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/P052-Roman.otf', name='P052', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeSansBold.otf', name='FreeSans', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSans-Regular.otf', name='Nimbus Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/adobe-source-code-pro/SourceCodePro-Medium.otf', name='Source Code Pro', style='normal', variant='normal', weight=500, stretch='normal', size='scalable')) = 10.145 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSansNarrow-Bold.otf', name='Nimbus Sans Narrow', style='normal', variant='normal', weight=700, stretch='condensed', size='scalable')) = 10.535 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/.local/share/fonts/weathericons.ttf', name='Weather Icons', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusRoman-Bold.otf', name='Nimbus Roman', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gnu-free/FreeMonoOblique.otf', name='FreeMono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/P052-Bold.otf', name='P052', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/P052-BoldItalic.otf', name='P052', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusSansNarrow-Regular.otf', name='Nimbus Sans Narrow', style='normal', variant='normal', weight=400, stretch='condensed', size='scalable')) = 10.25 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/NimbusRoman-Italic.otf', name='Nimbus Roman', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/URWGothic-Book.otf', name='URW Gothic', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code SemiBold Nerd Font Complete.ttf', name='FiraCode Nerd Font', style='normal', variant='normal', weight=600, stretch='normal', size='scalable')) = 10.24 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/TTF/Fira Code Bold Nerd Font Complete.ttf', name='FiraCode Nerd Font', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/usr/share/fonts/gsfonts/C059-Italic.otf', name='C059', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=10.0 to DejaVu Sans ('/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf') with score of 0.050000. :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: Matching sans\-serif:style=normal:variant=normal:weight=normal:stretch=normal:size=12.0. :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymBol.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Bold.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 0.33499999999999996 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono.ttf', name='DejaVu Sans Mono', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymBol.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-BoldOblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 1.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Bold.ttf', name='DejaVu Serif', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizTwoSymReg.ttf', name='STIXSizeTwoSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/cmss10.ttf', name='cmss10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBolIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-BoldItalic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans-Oblique.ttf', name='DejaVu Sans', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 1.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansMono-Oblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSansDisplay.ttf', name='DejaVu Sans Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneral.ttf', name='STIXGeneral', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralBol.ttf', name='STIXGeneral', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUni.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
13-Jan-23 10:42:47 :: matplotlib.font_manager :: findfont: score(FontEntry(fname='/home/djhunter67/Documents/work_worK_woRk_wOrk_Work/mgtron_test_suite/venv/lib/python3.11/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05 :: DEBUG
